sub_region_1,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
Antioquia,2020-10-03,-28.523809523809526,-5.357142857142857,-26.846153846153847,-20.142857142857142,-5.205128205128205,6.7368421052631575
Antioquia,2020-10-04,-28.894736842105264,-11.384615384615385,-26.09433962264151,-20.571428571428573,-4.973684210526316,5.8
Antioquia,2020-10-05,-22.705882352941178,-3.5833333333333335,-22.956521739130434,-34.142857142857146,-18.76086956521739,9.263157894736842
Antioquia,2020-10-06,-21.470588235294116,-3.3636363636363638,-23.266666666666666,-33.125,-18.891304347826086,9.421052631578947
Antioquia,2020-10-07,-21.705882352941178,-8.363636363636363,-24.91111111111111,-33.714285714285715,-17.636363636363637,9.95
Antioquia,2020-10-08,-21.294117647058822,-6.7272727272727275,-22.0625,-30.285714285714285,-17.73913043478261,10.35
Antioquia,2020-10-09,-24.555555555555557,-9.166666666666666,-21.980392156862745,-37.375,-11.5,10.68421052631579
Antioquia,2020-10-10,-23.7,-4.571428571428571,-13.211538461538462,-25.428571428571427,-1.7179487179487178,5.526315789473684
Antioquia,2020-10-11,-23.68421052631579,-17.833333333333332,-5.769230769230769,-24.714285714285715,-4.578947368421052,4.266666666666667
Antioquia,2020-10-12,-33.529411764705884,-28.916666666666668,-15.13953488372093,-46.714285714285715,-53.53191489361702,14.526315789473685
Antioquia,2020-10-13,-27.294117647058822,-11.363636363636363,-27.638297872340427,-27.875,-16.82608695652174,10.578947368421053
Antioquia,2020-10-14,-23.941176470588236,-8.636363636363637,-29.933333333333334,-31.857142857142858,-16.795454545454547,11.7
Antioquia,2020-10-15,-20.11764705882353,0.2727272727272727,-21.97826086956522,-35.875,-16.622222222222224,11.1
Antioquia,2020-10-16,-22.11111111111111,-1.4166666666666667,-21.49019607843137,-32.714285714285715,-9.568181818181818,11.526315789473685
Antioquia,2020-10-17,-24.523809523809526,-1.4285714285714286,-23.705882352941178,-26.714285714285715,-0.8205128205128205,7.2631578947368425
Antioquia,2020-10-18,-29.473684210526315,-14.153846153846153,-29.32075471698113,-28.428571428571427,-1.9473684210526316,7.4
Antioquia,2020-10-19,-25.176470588235293,-6.5,-29.47826086956522,-32.857142857142854,-16.377777777777776,11.578947368421053
Antioquia,2020-10-20,-23.352941176470587,-7.363636363636363,-28.630434782608695,-33.125,-16.82608695652174,11.631578947368421
Antioquia,2020-10-21,-22.0,-5.818181818181818,-25.4,-35.857142857142854,-16.386363636363637,11.5
Antioquia,2020-10-22,-22.705882352941178,-6.090909090909091,-23.23913043478261,-36.625,-16.043478260869566,11.0
Antioquia,2020-10-23,-24.27777777777778,-7.583333333333333,-25.64,-32.75,-9.409090909090908,11.736842105263158
Antioquia,2020-10-24,-28.9,-7.5,-25.5,-25.714285714285715,-0.9487179487179487,8.052631578947368
Antioquia,2020-10-25,-29.57894736842105,-12.76923076923077,-25.18867924528302,-29.571428571428573,1.4210526315789473,6.9375
Antioquia,2020-10-26,-22.88235294117647,-4.583333333333333,-25.32608695652174,-31.571428571428573,-14.76086956521739,10.578947368421053
Antioquia,2020-10-27,-26.058823529411764,-9.909090909090908,-26.04255319148936,-31.714285714285715,-16.555555555555557,11.210526315789474
Antioquia,2020-10-28,-21.941176470588236,-6.454545454545454,-25.152173913043477,-28.428571428571427,-15.886363636363637,11.05
Antioquia,2020-10-29,-25.058823529411764,-8.363636363636363,-29.44,-30.857142857142858,-15.978260869565217,11.55
Antioquia,2020-10-30,-23.88888888888889,-0.3333333333333333,-29.34,-31.375,-8.340909090909092,11.473684210526315
Antioquia,2020-10-31,-34.04761904761905,-3.4285714285714284,-30.980392156862745,-31.714285714285715,-3.6153846153846154,10.31578947368421
Antioquia,2020-11-01,-36.31578947368421,-11.076923076923077,-29.433962264150942,-38.285714285714285,-5.157894736842105,10.0
Antioquia,2020-11-02,-35.94117647058823,-21.833333333333332,-24.333333333333332,-56.42857142857143,-50.808510638297875,19.105263157894736
Antioquia,2020-11-03,-17.470588235294116,4.181818181818182,-23.155555555555555,-29.5,-12.76086956521739,8.95
Antioquia,2020-11-04,-18.176470588235293,-0.7272727272727273,-26.955555555555556,-30.0,-14.340909090909092,10.75
Antioquia,2020-11-05,-18.647058823529413,-1.0909090909090908,-25.040816326530614,-30.75,-13.891304347826088,10.65
Antioquia,2020-11-06,-22.5,-6.333333333333333,-29.88,-34.625,-8.25,11.368421052631579
Antioquia,2020-11-07,-24.45,-7.785714285714286,-29.134615384615383,-20.285714285714285,2.7948717948717947,7.2105263157894735
Antioquia,2020-11-08,-27.31578947368421,-13.538461538461538,-27.641509433962263,-18.714285714285715,3.5,6.733333333333333
Antioquia,2020-11-09,-22.58823529411765,-7.0,-32.28260869565217,-30.714285714285715,-14.28888888888889,11.157894736842104
Antioquia,2020-11-10,-20.11764705882353,-4.0,-28.425531914893618,-33.0,-14.177777777777777,10.789473684210526
Antioquia,2020-11-11,-22.58823529411765,-9.090909090909092,-32.65217391304348,-27.0,-14.931818181818182,11.5
Antioquia,2020-11-12,-20.529411764705884,-4.0,-27.571428571428573,-30.0,-14.978260869565217,10.9
Antioquia,2020-11-13,-24.833333333333332,-6.416666666666667,-31.5,-23.571428571428573,-7.9772727272727275,11.578947368421053
Antioquia,2020-11-14,-18.15,6.142857142857143,-15.235294117647058,-10.428571428571429,1.7435897435897436,5.052631578947368
Antioquia,2020-11-15,-18.473684210526315,-2.4615384615384617,-10.39622641509434,-16.0,3.4473684210526314,4.8125
Antioquia,2020-11-16,-27.764705882352942,-17.583333333333332,-20.90909090909091,-41.714285714285715,-49.95652173913044,15.473684210526315
Antioquia,2020-11-17,-21.11764705882353,-2.4545454545454546,-28.97826086956522,-24.285714285714285,-13.23913043478261,9.4
Antioquia,2020-11-18,-17.0,0.36363636363636365,-27.133333333333333,-21.857142857142858,-12.659090909090908,10.15
Antioquia,2020-11-19,-16.176470588235293,0.7272727272727273,-25.4375,-25.857142857142858,-13.022222222222222,10.05
Antioquia,2020-11-20,-19.555555555555557,-2.9166666666666665,-28.0,-26.857142857142858,-5.659090909090909,10.578947368421053
Antioquia,2020-11-21,-17.38095238095238,0.9285714285714286,-20.79245283018868,-15.142857142857142,5.717948717948718,5.631578947368421
Antioquia,2020-11-22,-19.42105263157895,-6.3076923076923075,-22.72222222222222,-14.142857142857142,5.864864864864865,5.25
Antioquia,2020-11-23,-15.529411764705882,0.9166666666666666,-26.68888888888889,-24.285714285714285,-11.0,8.8
Antioquia,2020-11-24,-16.941176470588236,-0.5454545454545454,-27.266666666666666,-19.142857142857142,-12.266666666666667,9.31578947368421
Antioquia,2020-11-25,-14.705882352941176,2.4545454545454546,-21.444444444444443,-23.714285714285715,-11.75,8.95
Antioquia,2020-11-26,-14.529411764705882,3.6363636363636362,-22.354166666666668,-22.428571428571427,-11.311111111111112,8.65
Antioquia,2020-11-27,-15.789473684210526,3.3333333333333335,-26.5,-18.714285714285715,-5.318181818181818,8.421052631578947
Antioquia,2020-11-28,-19.0,1.4285714285714286,-20.11764705882353,-4.714285714285714,7.282051282051282,4.315789473684211
Antioquia,2020-11-29,-14.947368421052632,6.538461538461538,-16.77358490566038,-6.571428571428571,12.72972972972973,3.6875
Antioquia,2020-11-30,-9.823529411764707,10.666666666666666,-19.844444444444445,-16.571428571428573,-8.844444444444445,7.2
Antioquia,2020-12-01,-6.888888888888889,17.8,-13.782608695652174,-17.142857142857142,-9.355555555555556,6.380952380952381
Antioquia,2020-12-02,-8.470588235294118,14.090909090909092,-16.711111111111112,-18.285714285714285,-9.227272727272727,7.5
Antioquia,2020-12-03,-7.055555555555555,15.636363636363637,-13.717391304347826,-12.0,-9.155555555555555,7.45
Antioquia,2020-12-04,-10.105263157894736,12.333333333333334,-16.571428571428573,-16.571428571428573,-0.4418604651162791,7.052631578947368
Antioquia,2020-12-05,-10.904761904761905,12.142857142857142,-10.27450980392157,1.4285714285714286,11.0,2.473684210526316
Antioquia,2020-12-06,-11.2,8.538461538461538,-5.962264150943396,-5.0,16.52777777777778,2.3125
Antioquia,2020-12-07,-0.47058823529411764,27.545454545454547,-0.06818181818181818,-15.857142857142858,-10.533333333333333,3.85
Antioquia,2020-12-08,-21.294117647058822,-7.0,-6.190476190476191,-45.75,-39.76086956521739,14.157894736842104
Antioquia,2020-12-09,-12.588235294117647,6.2727272727272725,-16.42222222222222,-16.0,-8.931818181818182,6.1
Antioquia,2020-12-10,-11.0,9.909090909090908,-13.044444444444444,-18.142857142857142,-9.088888888888889,6.8
Antioquia,2020-12-11,-14.722222222222221,8.916666666666666,-14.458333333333334,-18.285714285714285,-1.2619047619047619,7.105263157894737
Antioquia,2020-12-12,-17.571428571428573,5.5,-8.615384615384615,-5.428571428571429,10.692307692307692,3.3684210526315788
Antioquia,2020-12-13,-16.210526315789473,4.6923076923076925,-9.038461538461538,-0.7142857142857143,16.97222222222222,2.8125
Antioquia,2020-12-14,-11.352941176470589,9.916666666666666,-16.266666666666666,-11.571428571428571,-9.022222222222222,6.5
Antioquia,2020-12-15,-5.9411764705882355,18.9,-9.733333333333333,-13.0,-9.068181818181818,6.1
Antioquia,2020-12-16,-5.0,20.363636363636363,-7.613636363636363,-13.428571428571429,-7.4772727272727275,5.65
Antioquia,2020-12-17,-6.0,20.0,-8.97872340425532,-12.857142857142858,-10.2,6.15
Antioquia,2020-12-18,-11.722222222222221,12.916666666666666,-11.36,-15.0,-2.25,6.473684210526316
Antioquia,2020-12-19,-13.714285714285714,14.071428571428571,-9.3,3.5714285714285716,11.102564102564102,1.6842105263157894
Antioquia,2020-12-20,-11.789473684210526,13.692307692307692,-8.826923076923077,8.571428571428571,20.970588235294116,1.4375
Antioquia,2020-12-21,2.176470588235294,30.583333333333332,-5.75,-7.285714285714286,-8.152173913043478,4.15
Antioquia,2020-12-22,-2.9411764705882355,25.333333333333332,-5.441860465116279,-4.857142857142857,-9.577777777777778,4.904761904761905
Antioquia,2020-12-23,2.4444444444444446,33.0,0.6190476190476191,1.4285714285714286,-9.116279069767442,3.95
Antioquia,2020-12-24,-8.555555555555555,35.8,4.902439024390244,-26.857142857142858,-22.595744680851062,6.761904761904762
Antioquia,2020-12-25,-80.0,-78.2,-61.65217391304348,-83.85714285714286,-70.26190476190476,34.26315789473684
Antioquia,2020-12-26,-30.6,-7.928571428571429,-15.244897959183673,-17.142857142857142,-13.15,5.0
Antioquia,2020-12-27,-31.526315789473685,-12.76923076923077,-18.346153846153847,-20.285714285714285,7.513513513513513,5.6
Antioquia,2020-12-28,-11.764705882352942,10.75,-10.162790697674419,-22.857142857142858,-13.956521739130435,8.578947368421053
Antioquia,2020-12-29,-8.0,17.6,-4.523809523809524,-12.428571428571429,-14.911111111111111,7.35
Antioquia,2020-12-30,-0.35294117647058826,29.8,6.85,-14.285714285714286,-12.627906976744185,5.85
Antioquia,2020-12-31,-7.222222222222222,39.888888888888886,19.128205128205128,-36.714285714285715,-25.466666666666665,7.0476190476190474
Antioquia,2021-01-01,-77.3157894736842,-79.14285714285714,-52.04255319148936,-84.28571428571429,-69.95555555555555,32.31578947368421
Antioquia,2021-01-02,-71.95238095238095,-67.4375,-50.28846153846154,-68.14285714285714,-49.18181818181818,24.72222222222222
Antioquia,2021-01-03,-22.42105263157895,-2.769230769230769,5.653846153846154,3.2857142857142856,2.5555555555555554,-0.06666666666666667
Antioquia,2021-01-04,-13.705882352941176,14.0,-4.833333333333333,-9.714285714285714,-17.0,8.526315789473685
Antioquia,2021-01-05,-13.588235294117647,10.272727272727273,-5.390243902439025,-20.428571428571427,-17.288888888888888,9.052631578947368
Antioquia,2021-01-06,-17.666666666666668,-3.272727272727273,-11.853658536585366,-23.571428571428573,-17.886363636363637,10.5
Antioquia,2021-01-07,-13.555555555555555,8.727272727272727,-12.285714285714286,-16.571428571428573,-17.755555555555556,10.05
Antioquia,2021-01-08,-24.555555555555557,12.0,-10.755102040816327,-10.0,-12.068181818181818,10.947368421052632
Antioquia,2021-01-09,-68.85714285714286,-61.25,-47.31481481481482,-56.57142857142857,-26.575,23.944444444444443
Antioquia,2021-01-10,-77.15789473684211,-67.5,-48.96296296296296,-64.85714285714286,-27.333333333333332,22.0
Antioquia,2021-01-11,-76.52941176470588,-68.91666666666667,-54.46808510638298,-73.0,-58.1875,29.473684210526315
Antioquia,2021-01-12,-11.5,8.1,-11.555555555555555,-19.142857142857142,-12.195652173913043,4.85
Antioquia,2021-01-13,-17.444444444444443,-0.36363636363636365,-20.22222222222222,-22.142857142857142,-16.931818181818183,6.3
Antioquia,2021-01-14,-21.833333333333332,-4.636363636363637,-23.127659574468087,-27.285714285714285,-19.934782608695652,7.15
Antioquia,2021-01-15,-24.263157894736842,-1.75,-24.745098039215687,-26.714285714285715,-14.75,7.105263157894737
Antioquia,2021-01-16,-42.476190476190474,-16.428571428571427,-31.23076923076923,-45.25,-13.525,11.157894736842104
Antioquia,2021-01-17,-72.15,-63.92857142857143,-49.05555555555556,-60.142857142857146,-24.31578947368421,17.571428571428573
Antioquia,2021-01-18,-19.823529411764707,-0.08333333333333333,-25.133333333333333,-24.714285714285715,-18.456521739130434,5.5
Antioquia,2021-01-19,-21.647058823529413,-1.3636363636363635,-26.11111111111111,-25.857142857142858,-18.695652173913043,6.55
Antioquia,2021-01-20,-22.41176470588235,-5.0,-23.818181818181817,-31.375,-18.818181818181817,7.6
Antioquia,2021-01-21,-23.294117647058822,-6.636363636363637,-25.708333333333332,-28.142857142857142,-18.74468085106383,8.3
Antioquia,2021-01-22,-26.157894736842106,-10.166666666666666,-28.7,-30.857142857142858,-11.886363636363637,8.789473684210526
Antioquia,2021-01-23,-28.0,-10.285714285714286,-25.442307692307693,-23.875,-3.6,5.842105263157895
Antioquia,2021-01-24,-29.15,-17.615384615384617,-26.18867924528302,-24.142857142857142,-3.263157894736842,4.6
Antioquia,2021-01-25,-24.941176470588236,-7.583333333333333,-27.130434782608695,-31.0,-15.891304347826088,7.9
Antioquia,2021-01-26,-24.055555555555557,-6.2727272727272725,-26.2,-31.142857142857142,-17.67391304347826,7.9
Antioquia,2021-01-27,-21.11111111111111,-6.2727272727272725,-26.288888888888888,-28.714285714285715,-17.045454545454547,8.1
Antioquia,2021-01-28,-21.444444444444443,-4.090909090909091,-25.106382978723403,-26.285714285714285,-17.217391304347824,7.95
Antioquia,2021-01-29,-20.736842105263158,0.16666666666666666,-22.66,-33.125,-9.477272727272727,7.105263157894737
Antioquia,2021-01-30,-18.047619047619047,5.6923076923076925,-15.019607843137255,-19.75,0.6410256410256411,2.210526315789474
Antioquia,2021-01-31,-17.57894736842105,4.153846153846154,-14.461538461538462,-9.142857142857142,1.736842105263158,1.0625
Antioquia,2021-02-01,-18.823529411764707,7.833333333333333,-24.022222222222222,-30.875,-14.891304347826088,5.8
Antioquia,2021-02-02,-16.5,7.6,-22.136363636363637,-27.285714285714285,-14.76086956521739,5.95
Antioquia,2021-02-03,-18.22222222222222,3.272727272727273,-25.844444444444445,-27.0,-16.318181818181817,6.85
Antioquia,2021-02-04,-20.58823529411765,1.7272727272727273,-26.104166666666668,-30.625,-16.82608695652174,7.05
Antioquia,2021-02-05,-21.63157894736842,-0.9166666666666666,-25.5,-29.571428571428573,-9.954545454545455,7.105263157894737
Antioquia,2021-02-06,-22.238095238095237,-0.8571428571428571,-19.547169811320753,-20.142857142857142,-1.25,3.210526315789474
Antioquia,2021-02-07,-24.75,-8.76923076923077,-21.50943396226415,-15.571428571428571,-1.9736842105263157,2.25
Antioquia,2021-02-08,-22.647058823529413,-1.0833333333333333,-30.695652173913043,-30.857142857142858,-15.58695652173913,6.6
Antioquia,2021-02-09,-20.27777777777778,-0.5454545454545454,-27.866666666666667,-30.714285714285715,-15.630434782608695,7.15
Antioquia,2021-02-10,-20.055555555555557,-1.8181818181818181,-28.822222222222223,-32.875,-15.318181818181818,7.2
Antioquia,2021-02-11,-20.055555555555557,-0.9090909090909091,-27.125,-32.285714285714285,-15.456521739130435,7.0
Antioquia,2021-02-12,-22.31578947368421,-3.4166666666666665,-28.08,-30.142857142857142,-8.704545454545455,7.105263157894737
Antioquia,2021-02-13,-22.714285714285715,0.2857142857142857,-21.41176470588235,-16.857142857142858,-0.4358974358974359,3.1052631578947367
Antioquia,2021-02-14,-23.0,-5.0,-21.53846153846154,-16.0,-0.3157894736842105,2.625
Antioquia,2021-02-15,-16.11764705882353,11.0,-23.25,-21.571428571428573,-12.73913043478261,5.15
Antioquia,2021-02-16,-14.61111111111111,12.8,-21.181818181818183,-20.0,-13.222222222222221,5.55
Antioquia,2021-02-17,-13.944444444444445,8.454545454545455,-20.681818181818183,-23.571428571428573,-12.090909090909092,6.1
Antioquia,2021-02-18,-19.27777777777778,2.727272727272727,-27.916666666666668,-22.857142857142858,-14.673913043478262,7.25
Antioquia,2021-02-19,-18.94736842105263,3.8333333333333335,-24.52,-21.714285714285715,-6.204545454545454,6.526315789473684
Antioquia,2021-02-20,-19.523809523809526,3.1538461538461537,-20.058823529411764,-13.142857142857142,1.3333333333333333,2.6315789473684212
Antioquia,2021-02-21,-21.85,-3.1538461538461537,-20.01923076923077,-12.857142857142858,0.7297297297297297,2.25
Antioquia,2021-02-22,-18.764705882352942,6.833333333333333,-27.266666666666666,-19.857142857142858,-10.311111111111112,5.7
Antioquia,2021-02-23,-16.38888888888889,6.545454545454546,-24.711111111111112,-20.571428571428573,-11.822222222222223,6.15
Antioquia,2021-02-24,-15.833333333333334,4.818181818181818,-23.555555555555557,-21.428571428571427,-13.045454545454545,4.0
Antioquia,2021-02-25,-14.88888888888889,7.636363636363637,-25.456521739130434,-19.0,-12.41304347826087,6.0
Antioquia,2021-02-26,-14.894736842105264,9.333333333333334,-20.44,-18.428571428571427,-3.7954545454545454,5.578947368421052
Antioquia,2021-02-27,-14.714285714285714,14.142857142857142,-14.173076923076923,-4.571428571428571,5.052631578947368,1.3157894736842106
Antioquia,2021-02-28,-15.45,7.230769230769231,-15.115384615384615,0.14285714285714285,4.388888888888889,0.5
